N=1000, I0=1, t_max=100000, gamma=0.1, sigma=0
timestep,source_label,target_label,source_during,target_before,target_after,S_total,I_total,M_total
10610,710,533,I,I,I,869,102,29
10611,942,417,S,M,M,869,102,29
10612,838,713,S,S,S,869,102,29
10613,701,122,S,S,S,869,102,29
10614,444,329,S,S,S,869,102,29
10615,118,447,I,S,I,868,103,29
10616,375,501,S,I,I,868,103,29
10617,706,239,S,S,S,868,103,29
10618,937,774,S,S,S,868,103,29
10619,841,356,S,S,S,868,103,29
10620,65,593,S,S,S,868,103,29
10621,975,622,S,S,S,868,103,29
10622,251,669,S,S,S,868,103,29
10623,636,263,S,S,S,868,103,29
10624,625,10,S,M,M,868,103,29
10625,241,814,S,S,S,868,103,29
10626,480,442,S,S,S,868,103,29
10627,468,481,S,S,S,868,103,29
10628,682,855,S,S,S,868,103,29
10629,568,332,S,S,S,868,103,29
10630,945,565,I,I,I,868,103,29
10631,312,180,S,S,S,868,103,29
10632,724,376,S,S,S,868,103,29
10633,46,178,I,S,S,868,103,29
10634,666,523,S,S,S,868,103,29
10635,631,931,S,S,S,868,103,29
10636,19,432,S,S,S,868,103,29
10637,430,352,S,S,S,868,103,29
10638,122,974,S,S,S,868,103,29
10639,841,870,S,S,S,868,103,29
10640,419,485,I,S,S,868,103,29
10641,148,703,S,S,S,868,103,29
10642,883,166,S,M,M,868,103,29
10643,547,72,S,S,S,868,103,29
10644,821,262,I,S,I,867,104,29
10645,128,749,M,S,S,867,104,29
10646,10,655,M,S,S,867,104,29
10647,848,393,S,S,S,867,104,29
10648,894,408,M,S,S,867,104,29
10649,543,508,S,S,S,867,104,29
10650,973,859,S,S,S,867,104,29
10651,388,397,M,S,S,867,104,29
10652,594,144,S,S,S,867,104,29
10653,723,227,S,S,S,867,104,29
10654,228,55,S,S,S,867,104,29
10655,910,60,S,I,I,867,104,29
10656,962,568,S,S,S,867,104,29
10657,338,87,S,S,S,867,104,29
10658,757,319,S,S,S,867,104,29
10659,480,852,S,I,I,867,104,29
10660,54,0,S,M,M,867,104,29
10661,70,221,S,I,I,867,104,29
10662,69,797,S,S,S,867,104,29
10663,766,785,S,S,S,867,104,29
10664,996,509,S,S,S,867,104,29
10665,874,936,S,S,S,867,104,29
10666,153,729,S,S,S,867,104,29
10667,571,337,I,S,I,866,105,29
10668,26,55,S,S,S,866,105,29
10669,487,699,S,S,S,866,105,29
10670,996,510,S,S,S,866,105,29
10671,250,567,S,S,S,866,105,29
10672,200,470,S,S,S,866,105,29
10673,35,457,I,S,I,865,106,29
10674,638,473,S,S,S,865,106,29
10675,145,693,S,S,S,865,106,29
10676,664,478,S,S,S,865,106,29
10677,762,66,S,S,S,865,106,29
10678,957,930,S,S,S,865,106,29
10679,494,425,S,S,S,865,106,29
10680,54,573,S,S,S,865,106,29
10681,632,787,S,S,S,865,106,29
10682,705,556,S,S,S,865,106,29
10683,506,692,I,S,I,864,107,29
10684,118,654,I,S,S,864,107,29
10685,635,558,S,S,S,864,107,29
10686,487,699,S,S,S,864,107,29
10687,429,833,S,S,S,864,107,29
10688,559,409,S,S,S,864,107,29
10689,868,660,S,S,S,864,107,29
10690,502,698,S,I,I,864,107,29
10691,543,49,S,I,I,864,107,29
10692,218,289,M,S,S,864,107,29
10693,643,790,M,S,S,864,107,29
10694,521,7,I,S,S,864,107,29
10695,849,583,S,S,S,864,107,29
10696,858,431,S,S,S,864,107,29
10697,50,11,S,S,S,864,107,29
10698,976,445,S,S,S,864,107,29
10699,791,195,S,S,S,864,107,29
10700,211,174,S,S,S,864,107,29
10701,836,787,S,S,S,864,107,29
10702,938,418,S,I,I,864,107,29
10703,997,345,S,S,S,864,107,29
10704,417,42,M,S,S,864,107,29
10705,493,202,S,S,S,864,107,29
10706,847,703,S,S,S,864,107,29
10707,733,886,S,S,S,864,107,29
10708,642,733,S,S,S,864,107,29
10709,903,504,S,S,S,864,107,29
10710,857,927,S,S,S,864,107,29
10711,787,482,S,S,S,864,107,29
10712,652,220,I,S,S,864,107,29
10713,316,306,S,S,S,864,107,29
10714,93,696,S,I,I,864,107,29
10715,851,970,S,S,S,864,107,29
10716,370,131,S,S,S,864,107,29
10717,230,988,S,S,S,864,107,29
10718,318,881,S,S,S,864,107,29
10719,243,2,S,S,S,864,107,29
10720,89,4,M,S,S,864,107,29
10721,493,651,S,S,S,864,107,29
10722,896,764,S,S,S,864,107,29
10723,634,470,S,S,S,864,107,29
10724,538,470,I,S,I,863,108,29
10725,371,472,S,S,S,863,108,29
10726,346,343,S,S,S,863,108,29
10727,363,8,S,S,S,863,108,29
10728,815,814,S,S,S,863,108,29
10729,734,368,I,I,I,863,108,29
10730,671,356,I,S,I,862,109,29
10731,135,854,S,S,S,862,109,29
10732,969,69,S,S,S,862,109,29
10733,170,353,S,I,I,862,109,29
10734,118,923,I,S,S,862,109,29
10735,303,971,S,S,S,862,109,29
10736,552,942,I,S,I,861,110,29
10737,600,807,S,S,S,861,110,29
10738,158,81,S,S,S,861,110,29
10739,26,677,S,S,S,861,110,29
10740,545,676,S,S,S,861,110,29
10741,850,429,S,S,S,861,110,29
10742,276,142,S,S,S,861,110,29
10743,308,396,I,S,S,861,110,29
10744,606,341,I,S,I,860,111,29
10745,922,828,S,S,S,860,111,29
10746,686,739,S,S,S,860,111,29
10747,540,832,S,S,S,860,111,29
10748,311,932,S,S,S,860,111,29
10749,609,904,S,I,I,860,111,29
10750,324,102,S,S,S,860,111,29
10751,84,579,S,S,S,860,111,29
10752,553,795,S,S,S,860,111,29
10753,506,168,I,S,I,859,112,29
10754,903,924,S,S,S,859,112,29
10755,833,63,S,S,S,859,112,29
10756,919,652,S,I,I,859,112,29
10757,344,454,S,S,S,859,112,29
10758,647,573,S,S,S,859,112,29
10759,330,449,S,S,S,859,112,29
10760,202,22,S,S,S,859,112,29
10761,361,31,S,S,S,859,112,29
10762,315,700,S,S,S,859,112,29
10763,284,370,S,S,S,859,112,29
10764,200,209,S,S,S,859,112,29
10765,989,535,S,S,S,859,112,29
10766,596,617,S,S,S,859,112,29
10767,778,854,S,S,S,859,112,29
10768,605,215,S,S,S,859,112,29
10769,734,798,I,S,I,858,113,29
10770,60,295,I,S,S,858,113,29
10771,507,817,S,S,S,858,113,29
10772,138,690,S,I,I,858,113,29
10773,283,358,S,S,S,858,113,29
10774,950,120,S,S,S,858,113,29
10775,489,124,S,S,S,858,113,29
10776,892,787,S,S,S,858,113,29
10777,964,366,S,S,S,858,113,29
10778,56,119,S,S,S,858,113,29
10779,580,567,S,S,S,858,113,29
10780,74,489,S,S,S,858,113,29
10781,312,669,S,S,S,858,113,29
10782,311,590,S,S,S,858,113,29
10783,809,915,S,S,S,858,113,29
10784,677,128,S,M,M,858,113,29
10785,821,649,I,S,I,857,114,29
10786,617,754,S,S,S,857,114,29
10787,212,176,S,S,S,857,114,29
10788,901,352,S,S,S,857,114,29
10789,43,700,S,S,S,857,114,29
10790,679,25,S,S,S,857,114,29
10791,706,76,S,S,S,857,114,29
10792,602,701,S,S,S,857,114,29
10793,424,227,S,S,S,857,114,29
10794,249,881,S,S,S,857,114,29
10795,341,873,I,S,S,857,114,29
10796,571,40,I,S,I,856,115,29
10797,273,800,S,S,S,856,115,29
10798,374,988,S,S,S,856,115,29
10799,442,580,S,S,S,856,115,29
10800,403,824,S,S,S,856,115,29
10801,728,803,S,S,S,856,115,29
10802,200,117,S,S,S,856,115,29
10803,523,331,S,S,S,856,115,29
10804,520,420,S,S,S,856,115,29
10805,666,393,S,S,S,856,115,29
10806,430,28,S,S,S,856,115,29
10807,839,273,S,S,S,856,115,29
10808,469,452,S,I,I,856,115,29
10809,256,581,S,S,S,856,115,29
10810,631,762,S,S,S,856,115,29
10811,568,404,S,S,S,856,115,29
10812,278,766,S,S,S,856,115,29
10813,644,678,S,S,S,856,115,29
10814,934,91,S,S,S,856,115,29
10815,249,960,S,S,S,856,115,29
10816,873,545,S,S,S,856,115,29
10817,0,687,M,S,S,856,115,29
10818,550,52,S,S,S,856,115,29
10819,357,46,S,I,I,856,115,29
10820,478,374,S,S,S,856,115,29
10821,286,993,S,S,S,856,115,29
10822,771,492,S,S,S,856,115,29
10823,159,249,S,S,S,856,115,29
10824,139,450,S,S,S,856,115,29
10825,833,867,S,I,I,856,115,29
10826,143,29,S,I,I,856,115,29
10827,738,328,S,S,S,856,115,29
10828,870,710,S,I,I,856,115,29
10829,272,932,S,S,S,856,115,29
10830,808,862,S,S,S,856,115,29
10831,150,469,S,S,S,856,115,29
10832,414,233,S,S,S,856,115,29
10833,352,533,S,I,I,856,115,29
10834,401,332,S,S,S,856,115,29
10835,140,164,S,S,S,856,115,29
10836,820,776,S,S,S,856,115,29
10837,99,500,S,S,S,856,115,29
10838,398,778,S,S,S,856,115,29
10839,512,56,S,S,S,856,115,29
10840,162,267,S,S,S,856,115,29
10841,42,87,S,S,S,856,115,29
10842,475,791,S,S,S,856,115,29
10843,909,40,S,I,M,856,114,30
10844,557,216,S,S,S,856,114,30
10845,357,661,S,S,S,856,114,30
10846,466,752,S,S,S,856,114,30
10847,970,101,S,S,S,856,114,30
10848,346,943,S,S,S,856,114,30
10849,799,699,S,S,S,856,114,30
10850,88,722,S,S,S,856,114,30
10851,467,168,S,I,I,856,114,30
10852,895,510,S,S,S,856,114,30
10853,906,449,S,S,S,856,114,30
10854,335,899,S,S,S,856,114,30
10855,401,553,S,S,S,856,114,30
10856,23,147,S,S,S,856,114,30
10857,531,126,S,I,I,856,114,30
10858,97,376,S,S,S,856,114,30
10859,589,833,S,S,S,856,114,30
10860,127,854,S,S,S,856,114,30
10861,988,348,S,S,S,856,114,30
10862,530,918,S,S,S,856,114,30
10863,562,690,S,I,I,856,114,30
10864,293,714,I,S,I,855,115,30
10865,592,117,S,S,S,855,115,30
10866,229,495,S,S,S,855,115,30
10867,510,624,S,S,S,855,115,30
10868,200,233,S,S,S,855,115,30
10869,163,862,S,S,S,855,115,30
10870,167,852,S,I,I,855,115,30
10871,438,23,I,S,I,854,116,30
10872,848,687,S,S,S,854,116,30
10873,819,208,S,S,S,854,116,30
10874,617,692,S,I,I,854,116,30
10875,127,350,S,S,S,854,116,30
10876,503,574,S,S,S,854,116,30
10877,914,368,S,I,I,854,116,30
10878,903,510,S,S,S,854,116,30
10879,42,281,S,I,I,854,116,30
10880,69,241,S,S,S,854,116,30
10881,393,376,S,S,S,854,116,30
10882,973,991,S,S,S,854,116,30
10883,375,411,S,S,S,854,116,30
10884,323,272,S,S,S,854,116,30
10885,22,139,S,S,S,854,116,30
10886,362,131,S,S,S,854,116,30
10887,354,573,S,S,S,854,116,30
10888,964,126,S,I,I,854,116,30
10889,23,964,I,S,I,853,117,30
10890,543,941,S,S,S,853,117,30
10891,833,236,S,S,S,853,117,30
10892,887,725,S,S,S,853,117,30
10893,768,449,S,S,S,853,117,30
10894,867,653,I,S,S,853,117,30
10895,389,467,S,S,S,853,117,30
10896,258,128,S,M,M,853,117,30
10897,637,961,S,S,S,853,117,30
10898,312,311,S,S,S,853,117,30
10899,472,718,S,S,S,853,117,30
10900,707,655,S,S,S,853,117,30
10901,690,711,I,S,I,852,118,30
10902,67,315,I,S,S,852,118,30
10903,26,820,S,S,S,852,118,30
10904,205,117,S,S,S,852,118,30
10905,26,734,S,I,I,852,118,30
10906,313,593,I,S,I,851,119,30
10907,262,722,I,S,I,850,120,30
10908,205,384,S,S,S,850,120,30
10909,347,726,S,S,S,850,120,30
10910,375,289,S,S,S,850,120,30
10911,467,337,S,I,M,850,119,31
10912,159,730,S,S,S,850,119,31
10913,148,550,S,S,S,850,119,31
10914,136,686,M,S,S,850,119,31
10915,492,956,S,S,S,850,119,31
10916,503,627,S,M,M,850,119,31
10917,155,467,S,S,S,850,119,31
10918,787,727,S,S,S,850,119,31
10919,843,203,I,I,I,850,119,31
10920,108,209,S,S,S,850,119,31
10921,440,75,S,S,S,850,119,31
10922,295,442,S,S,S,850,119,31
10923,8,694,S,S,S,850,119,31
10924,628,41,I,S,S,850,119,31
10925,716,185,S,S,S,850,119,31
10926,682,87,S,S,S,850,119,31
10927,800,323,S,S,S,850,119,31
10928,143,390,S,S,S,850,119,31
10929,194,541,S,I,M,850,118,32
10930,543,405,S,S,S,850,118,32
10931,222,544,S,S,S,850,118,32
10932,260,568,S,S,S,850,118,32
10933,221,125,I,S,I,849,119,32
10934,898,451,S,M,M,849,119,32
10935,679,917,S,S,S,849,119,32
10936,234,445,S,S,S,849,119,32
10937,508,957,S,S,S,849,119,32
10938,926,888,S,S,S,849,119,32
10939,146,742,S,S,S,849,119,32
10940,579,621,S,S,S,849,119,32
10941,177,603,S,S,S,849,119,32
10942,412,140,S,S,S,849,119,32
10943,336,721,S,S,S,849,119,32
10944,152,3,I,S,S,849,119,32
10945,464,363,S,S,S,849,119,32
10946,281,807,I,S,I,848,120,32
10947,285,411,S,S,S,848,120,32
10948,636,578,S,S,S,848,120,32
10949,468,146,S,S,S,848,120,32
10950,632,842,S,I,I,848,120,32
10951,455,945,S,I,I,848,120,32
10952,626,321,S,S,S,848,120,32
10953,753,347,S,S,S,848,120,32
10954,143,815,S,S,S,848,120,32
10955,190,425,S,S,S,848,120,32
10956,636,345,S,S,S,848,120,32
10957,864,615,I,S,I,847,121,32
10958,473,466,S,S,S,847,121,32
10959,291,84,S,S,S,847,121,32
10960,961,931,S,S,S,847,121,32
10961,492,735,S,S,S,847,121,32
10962,144,247,S,I,I,847,121,32
10963,875,485,S,S,S,847,121,32
10964,312,222,S,S,S,847,121,32
10965,529,514,S,S,S,847,121,32
10966,694,462,S,S,S,847,121,32
10967,906,433,S,S,S,847,121,32
10968,269,602,S,S,S,847,121,32
10969,711,692,I,I,I,847,121,32
10970,466,342,S,S,S,847,121,32
10971,468,492,S,S,S,847,121,32
10972,433,597,S,S,S,847,121,32
10973,415,341,S,I,I,847,121,32
10974,80,418,S,I,I,847,121,32
10975,227,890,S,S,S,847,121,32
10976,587,678,M,S,S,847,121,32
10977,405,265,S,S,S,847,121,32
10978,238,270,S,S,S,847,121,32
10979,565,366,I,S,S,847,121,32
10980,510,261,S,S,S,847,121,32
10981,85,272,S,S,S,847,121,32
10982,355,717,I,S,I,846,122,32
10983,977,731,S,S,S,846,122,32
10984,10,536,M,S,S,846,122,32
10985,559,852,S,I,I,846,122,32
10986,548,964,S,I,I,846,122,32
10987,712,26,I,S,I,845,123,32
10988,443,127,S,S,S,845,123,32
10989,155,0,S,M,M,845,123,32
10990,42,290,S,S,S,845,123,32
10991,358,359,S,S,S,845,123,32
10992,735,632,S,S,S,845,123,32
10993,21,370,I,S,I,844,124,32
10994,815,314,S,S,S,844,124,32
10995,811,173,S,M,M,844,124,32
10996,908,469,I,S,S,844,124,32
10997,427,693,S,S,S,844,124,32
10998,575,412,S,S,S,844,124,32
10999,472,533,S,I,I,844,124,32
11000,227,133,S,S,S,844,124,32
11001,654,591,S,S,S,844,124,32
11002,150,527,S,S,S,844,124,32
11003,709,168,S,I,I,844,124,32
11004,388,938,M,S,S,844,124,32
11005,429,712,S,I,I,844,124,32
11006,903,49,S,I,I,844,124,32
11007,575,669,S,S,S,844,124,32
11008,162,491,S,S,S,844,124,32
11009,467,656,S,S,S,844,124,32
11010,705,914,S,S,S,844,124,32
11011,489,5,S,S,S,844,124,32
11012,243,846,S,S,S,844,124,32
11013,577,108,S,S,S,844,124,32
11014,471,26,S,I,I,844,124,32
11015,418,121,I,S,I,843,125,32
11016,986,642,S,S,S,843,125,32
11017,594,145,S,S,S,843,125,32
11018,343,143,S,S,S,843,125,32
11019,284,251,S,S,S,843,125,32
11020,181,705,S,S,S,843,125,32
11021,191,529,S,S,S,843,125,32
11022,747,893,S,S,S,843,125,32
11023,521,797,I,S,I,842,126,32
11024,657,788,S,S,S,842,126,32
11025,722,196,I,S,S,842,126,32
11026,838,861,S,S,S,842,126,32
11027,455,113,S,S,S,842,126,32
11028,295,968,S,S,S,842,126,32
11029,485,357,S,S,S,842,126,32
11030,84,136,S,M,M,842,126,32
11031,711,977,I,S,I,841,127,32
11032,809,278,S,S,S,841,127,32
11033,10,29,M,I,I,841,127,32
11034,542,772,S,S,S,841,127,32
11035,353,489,I,S,I,840,128,32
11036,83,754,S,S,S,840,128,32
11037,765,6,S,S,S,840,128,32
11038,944,965,S,S,S,840,128,32
11039,305,758,S,S,S,840,128,32
11040,95,514,I,S,I,839,129,32
11041,843,963,I,I,M,839,128,33
11042,132,990,S,S,S,839,128,33
11043,77,213,S,I,M,839,127,34
11044,886,194,S,S,S,839,127,34
11045,684,783,S,S,S,839,127,34
11046,159,711,S,I,I,839,127,34
11047,455,943,S,S,S,839,127,34
11048,627,111,M,S,S,839,127,34
11049,386,721,S,S,S,839,127,34
11050,563,315,S,S,S,839,127,34
11051,118,304,I,S,I,838,128,34
11052,475,406,S,S,S,838,128,34
11053,6,256,S,S,S,838,128,34
11054,37,908,I,I,I,838,128,34
11055,796,154,S,S,S,838,128,34
11056,445,661,S,S,S,838,128,34
11057,71,706,S,S,S,838,128,34
11058,704,600,S,S,S,838,128,34
11059,972,936,S,S,S,838,128,34
11060,752,422,S,S,S,838,128,34
11061,767,378,S,M,M,838,128,34
11062,863,888,S,S,S,838,128,34
11063,786,947,S,S,S,838,128,34
11064,306,804,S,S,S,838,128,34
11065,653,558,S,S,S,838,128,34
11066,762,731,S,S,S,838,128,34
11067,407,584,S,S,S,838,128,34
11068,662,959,S,S,S,838,128,34
11069,129,618,S,S,S,838,128,34
11070,12,565,S,I,I,838,128,34
11071,60,543,I,S,I,837,129,34
11072,572,67,S,I,I,837,129,34
11073,16,380,S,S,S,837,129,34
11074,17,898,I,S,I,836,130,34
11075,294,268,S,S,S,836,130,34
11076,874,935,S,S,S,836,130,34
11077,893,518,S,S,S,836,130,34
11078,81,622,S,S,S,836,130,34
11079,554,905,S,S,S,836,130,34
11080,40,630,M,S,S,836,130,34
11081,385,506,S,I,I,836,130,34
11082,377,278,S,S,S,836,130,34
11083,988,641,S,M,M,836,130,34
11084,391,539,S,S,S,836,130,34
11085,649,73,I,S,I,835,131,34
11086,358,254,S,S,S,835,131,34
11087,175,273,S,S,S,835,131,34
11088,601,319,S,S,S,835,131,34
11089,643,733,M,S,S,835,131,34
11090,781,136,S,M,M,835,131,34
11091,700,186,S,I,I,835,131,34
11092,845,959,I,S,S,835,131,34
11093,400,60,S,I,I,835,131,34
11094,283,881,S,S,S,835,131,34
11095,669,533,S,I,M,835,130,35
11096,463,30,S,S,S,835,130,35
11097,35,88,I,S,I,834,131,35
11098,254,909,S,S,S,834,131,35
11099,379,812,S,S,S,834,131,35
11100,41,465,S,S,S,834,131,35
11101,51,909,S,S,S,834,131,35
11102,897,553,S,S,S,834,131,35
11103,46,357,I,S,S,834,131,35
11104,270,250,S,S,S,834,131,35
11105,345,407,S,S,S,834,131,35
11106,369,360,S,M,M,834,131,35
11107,753,745,S,S,S,834,131,35
11108,254,183,S,S,S,834,131,35
11109,563,69,S,S,S,834,131,35
11110,647,404,S,S,S,834,131,35
11111,219,215,S,S,S,834,131,35
11112,753,533,S,M,M,834,131,35
11113,363,813,S,S,S,834,131,35
11114,333,488,S,S,S,834,131,35
11115,630,583,S,S,S,834,131,35
11116,367,112,S,S,S,834,131,35
11117,419,882,I,S,S,834,131,35
11118,363,307,S,S,S,834,131,35
11119,309,894,I,M,M,834,131,35
11120,766,311,S,S,S,834,131,35
11121,907,492,S,S,S,834,131,35
11122,9,936,S,S,S,834,131,35
11123,360,413,M,S,S,834,131,35
11124,676,894,S,M,M,834,131,35
11125,787,488,S,S,S,834,131,35
11126,277,273,S,S,S,834,131,35
11127,231,875,S,S,S,834,131,35
11128,124,620,S,I,I,834,131,35
11129,939,481,S,S,S,834,131,35
11130,942,145,I,S,S,834,131,35
11131,691,879,S,M,M,834,131,35
11132,51,906,S,S,S,834,131,35
11133,930,83,S,S,S,834,131,35
11134,124,432,S,S,S,834,131,35
11135,607,364,S,S,S,834,131,35
11136,509,922,S,S,S,834,131,35
11137,892,861,S,S,S,834,131,35
11138,410,174,S,S,S,834,131,35
11139,512,231,S,S,S,834,131,35
11140,796,102,S,S,S,834,131,35
11141,992,500,S,S,S,834,131,35
11142,684,102,S,S,S,834,131,35
11143,890,704,S,S,S,834,131,35
11144,503,745,S,S,S,834,131,35
11145,531,240,S,S,S,834,131,35
11146,76,497,S,S,S,834,131,35
11147,282,708,I,I,I,834,131,35
11148,123,367,S,S,S,834,131,35
11149,212,490,S,S,S,834,131,35
11150,545,503,S,S,S,834,131,35
11151,275,236,S,S,S,834,131,35
11152,806,435,S,I,I,834,131,35
11153,449,416,S,S,S,834,131,35
11154,77,211,S,S,S,834,131,35
11155,697,839,S,S,S,834,131,35
11156,881,492,S,S,S,834,131,35
11157,186,443,I,S,I,833,132,35
11158,187,703,S,S,S,833,132,35
11159,2,515,S,S,S,833,132,35
11160,295,97,S,S,S,833,132,35
11161,211,335,S,S,S,833,132,35
11162,291,564,S,S,S,833,132,35
11163,37,526,I,I,I,833,132,35
11164,357,231,S,S,S,833,132,35
11165,634,549,S,S,S,833,132,35
11166,133,523,S,S,S,833,132,35
11167,966,379,S,S,S,833,132,35
11168,162,294,S,S,S,833,132,35
11169,876,885,S,I,I,833,132,35
11170,949,535,S,S,S,833,132,35
11171,824,582,S,S,S,833,132,35
11172,127,159,S,S,S,833,132,35
11173,569,502,S,S,S,833,132,35
11174,148,282,S,I,I,833,132,35
11175,9,85,S,S,S,833,132,35
11176,944,450,S,S,S,833,132,35
11177,143,108,S,S,S,833,132,35
11178,335,240,S,S,S,833,132,35
11179,908,685,I,S,I,832,133,35
11180,912,624,S,S,S,832,133,35
11181,127,527,S,S,S,832,133,35
11182,104,278,S,S,S,832,133,35
11183,187,648,S,S,S,832,133,35
11184,877,376,S,S,S,832,133,35
11185,807,791,I,S,S,832,133,35
11186,860,90,S,S,S,832,133,35
11187,888,129,S,S,S,832,133,35
11188,465,511,S,S,S,832,133,35
11189,771,395,S,S,S,832,133,35
11190,73,938,I,S,I,831,134,35
11191,633,403,S,S,S,831,134,35
11192,982,127,S,S,S,831,134,35
11193,844,679,S,S,S,831,134,35
11194,318,227,S,S,S,831,134,35
11195,429,912,S,S,S,831,134,35
11196,708,778,I,S,I,830,135,35
11197,662,981,S,S,S,830,135,35
11198,787,818,S,S,S,830,135,35
11199,82,297,I,S,I,829,136,35
11200,654,331,S,S,S,829,136,35
11201,928,670,S,S,S,829,136,35
11202,944,873,S,S,S,829,136,35
11203,441,639,S,S,S,829,136,35
11204,962,68,S,S,S,829,136,35
11205,428,269,S,S,S,829,136,35
11206,259,680,S,S,S,829,136,35
11207,75,511,S,S,S,829,136,35
11208,826,177,S,S,S,829,136,35
11209,854,929,S,S,S,829,136,35
11210,717,266,I,M,M,829,136,35
11211,394,424,S,S,S,829,136,35
11212,898,959,I,S,I,828,137,35
11213,539,754,S,S,S,828,137,35
11214,487,264,S,I,I,828,137,35
11215,169,633,S,S,S,828,137,35
11216,951,943,S,S,S,828,137,35
11217,728,479,S,S,S,828,137,35
11218,946,317,S,S,S,828,137,35
11219,31,605,S,S,S,828,137,35
11220,104,50,S,S,S,828,137,35
11221,477,188,I,S,I,827,138,35
11222,916,327,S,S,S,827,138,35
11223,977,236,I,S,S,827,138,35
11224,780,421,S,I,I,827,138,35
11225,44,311,S,S,S,827,138,35
11226,51,178,S,S,S,827,138,35
11227,50,46,S,I,M,827,137,36
11228,761,810,S,S,S,827,137,36
11229,251,763,S,S,S,827,137,36
11230,928,13,S,S,S,827,137,36
11231,678,667,S,S,S,827,137,36
11232,153,748,S,S,S,827,137,36
11233,679,194,S,S,S,827,137,36
11234,733,286,S,S,S,827,137,36
11235,322,321,S,S,S,827,137,36
11236,467,808,S,S,S,827,137,36
11237,82,811,I,S,I,826,138,36
11238,124,99,S,S,S,826,138,36
11239,314,648,S,S,S,826,138,36
11240,953,392,S,S,S,826,138,36
11241,980,643,S,M,M,826,138,36
11242,302,642,S,S,S,826,138,36
11243,125,147,I,S,I,825,139,36
11244,586,875,S,S,S,825,139,36
11245,949,845,S,I,M,825,138,37
11246,176,894,S,M,M,825,138,37
11247,690,352,I,S,S,825,138,37
11248,927,270,S,S,S,825,138,37
11249,142,724,S,S,S,825,138,37
11250,237,980,S,S,S,825,138,37
11251,892,954,S,S,S,825,138,37
11252,63,347,S,S,S,825,138,37
11253,952,825,S,S,S,825,138,37
11254,126,791,I,S,I,824,139,37
11255,219,950,S,S,S,824,139,37
11256,511,631,S,S,S,824,139,37
11257,442,73,S,I,I,824,139,37
11258,223,595,I,I,I,824,139,37
11259,102,675,S,S,S,824,139,37
11260,329,183,S,S,S,824,139,37
11261,796,813,S,S,S,824,139,37
11262,702,320,S,M,M,824,139,37
11263,850,382,S,S,S,824,139,37
11264,621,866,S,S,S,824,139,37
11265,202,131,S,S,S,824,139,37
11266,28,996,S,S,S,824,139,37
11267,351,362,S,S,S,824,139,37
11268,536,184,S,S,S,824,139,37
11269,307,727,S,S,S,824,139,37
11270,107,730,S,S,S,824,139,37
11271,434,941,S,S,S,824,139,37
11272,720,179,I,S,I,823,140,37
11273,301,561,I,S,I,822,141,37
11274,202,695,S,S,S,822,141,37
11275,53,58,S,S,S,822,141,37
11276,678,237,S,S,S,822,141,37
11277,85,676,S,S,S,822,141,37
11278,814,558,S,S,S,822,141,37
11279,257,259,S,S,S,822,141,37
11280,106,217,S,S,S,822,141,37
11281,615,773,I,I,I,822,141,37
11282,11,937,S,S,S,822,141,37
11283,930,655,S,S,S,822,141,37
11284,872,540,S,S,S,822,141,37
11285,326,230,S,S,S,822,141,37
11286,354,657,S,S,S,822,141,37
11287,6,484,S,S,S,822,141,37
11288,117,204,S,S,S,822,141,37
11289,221,721,I,S,S,822,141,37
11290,609,152,S,I,I,822,141,37
11291,172,562,S,S,S,822,141,37
11292,234,541,S,M,M,822,141,37
11293,502,161,S,S,S,822,141,37
11294,191,517,S,S,S,822,141,37
11295,404,242,S,S,S,822,141,37
11296,752,724,S,S,S,822,141,37
11297,473,133,S,S,S,822,141,37
11298,309,906,I,S,S,822,141,37
11299,7,722,S,I,I,822,141,37
11300,547,30,S,S,S,822,141,37
11301,966,944,S,S,S,822,141,37
11302,883,954,S,S,S,822,141,37
11303,848,225,S,S,S,822,141,37
11304,192,371,S,S,S,822,141,37
11305,113,178,S,S,S,822,141,37
11306,8,111,S,S,S,822,141,37
11307,761,167,S,S,S,822,141,37
11308,443,522,I,M,M,822,141,37
11309,37,140,I,S,S,822,141,37
11310,89,691,M,S,S,822,141,37
11311,890,555,S,S,S,822,141,37
11312,453,55,S,S,S,822,141,37
11313,235,647,S,S,S,822,141,37
11314,759,959,S,I,I,822,141,37
11315,964,667,I,S,S,822,141,37
11316,585,538,S,I,I,822,141,37
11317,989,549,S,S,S,822,141,37
11318,371,713,S,S,S,822,141,37
11319,791,294,I,S,S,822,141,37
11320,312,627,S,M,M,822,141,37
11321,803,681,S,S,S,822,141,37
11322,405,651,S,S,S,822,141,37
11323,87,60,S,I,I,822,141,37
11324,391,310,S,S,S,822,141,37
11325,210,153,S,S,S,822,141,37
11326,155,154,S,S,S,822,141,37
11327,883,242,S,S,S,822,141,37
11328,236,636,S,S,S,822,141,37
11329,221,388,I,M,M,822,141,37
11330,965,241,S,S,S,822,141,37
11331,357,123,S,S,S,822,141,37
11332,706,505,S,I,I,822,141,37
11333,498,23,S,I,I,822,141,37
11334,315,960,S,S,S,822,141,37
11335,177,29,S,I,I,822,141,37
11336,96,854,S,S,S,822,141,37
11337,770,35,S,I,I,822,141,37
11338,390,305,S,S,S,822,141,37
11339,866,550,S,S,S,822,141,37
11340,355,337,I,M,M,822,141,37
11341,969,496,S,S,S,822,141,37
11342,656,547,S,S,S,822,141,37
